,percip_mm,humidity,temp,leafwet450_min,leafwet460_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms
2014-06-13 22:20:00,0.0,0.249696165323,25.2000007629,0.0,0.0,437.0,3.3193628788,31.0,3.11818933487
2014-06-13 22:25:00,0.0,0.245112016797,25.2999992371,0.0,0.0,437.0,3.52053642273,26.0,2.41408205032
2014-06-13 22:30:00,0.0,0.240574553609,25.3999996185,0.0,0.0,437.0,2.71584248543,25.0,2.41408205032
2014-06-13 22:35:00,0.0,0.239149361849,25.5,0.0,0.0,437.0,2.61525559425,24.0,2.21290874481
2014-06-13 22:40:00,0.0,0.237733662128,25.6000003815,0.0,0.0,437.0,2.81642913818,22.0,2.21290874481
2014-06-13 22:45:00,0.0,0.234930485487,25.7999992371,0.0,0.0,437.0,2.71584248543,14.0,2.41408205032
2014-06-13 22:50:00,0.0,0.229188024998,26.0,0.0,0.0,437.0,2.81642913818,41.0,2.61525559425
2014-06-13 22:55:00,0.0,0.229188024998,26.0,0.0,0.0,437.0,2.31349539757,20.0,2.21290874481
2014-06-13 23:00:00,0.0,0.226493656635,26.2000007629,0.0,0.0,437.0,2.61525559425,8.0,2.41408205032
2014-06-13 23:05:00,0.0,0.225159868598,26.2999992371,0.0,0.0,437.0,2.91701602936,2.0,2.5146689415
2014-06-13 23:10:00,0.0,0.2212112993,26.6000003815,0.0,0.0,437.0,3.01760268211,16.0,2.81642913818
2014-06-13 23:15:00,0.0,0.219912499189,26.7000007629,0.0,0.0,437.0,3.11818933487,10.0,2.5146689415
2014-06-13 23:20:00,0.0,0.218622282147,26.7999992371,0.0,0.0,437.0,2.91701602936,6.0,2.61525559425
2014-06-13 23:25:00,0.0,0.21734058857,26.8999996185,0.0,0.0,437.0,2.61525559425,5.0,2.5146689415
2014-06-13 23:30:00,0.0,0.216067358851,27.0,0.0,0.0,437.0,3.01760268211,19.0,2.71584248543
2014-06-13 23:35:00,0.0,0.213546052575,27.2000007629,0.0,0.0,437.0,3.01760268211,37.0,2.91701602936
2014-06-13 23:40:00,0.0,0.213546052575,27.2000007629,0.0,0.0,437.0,2.31349539757,32.0,2.01173520088
2014-06-13 23:45:00,0.0,0.213546052575,27.2000007629,0.0,0.0,437.0,2.91701602936,38.0,2.5146689415
2014-06-13 23:50:00,0.0,0.216319382191,27.2000007629,0.0,0.0,437.0,2.31349539757,20.0,2.01173520088
2014-06-13 23:55:00,0.0,0.219092696905,27.2000007629,0.0,0.0,437.0,2.11232185364,15.0,1.91114830971
2014-06-14 00:00:00,0.0,0.218873441219,27.0,0.0,0.0,437.0,2.5146689415,67.0,1.81056165695
2014-06-14 00:05:00,0.0,0.21734058857,26.8999996185,0.0,0.0,437.0,1.81056165695,56.0,1.30762779713
2014-06-14 00:10:00,0.0,0.221679508686,27.0,0.0,0.0,437.0,2.11232185364,52.0,1.70997488499
2014-06-14 00:15:00,0.0,0.227140039206,26.7999992371,0.0,0.0,437.0,1.40821456909,38.0,0.50293380022
2014-06-14 00:20:00,0.0,0.231188312173,26.5,0.0,0.0,437.0,0.402347028255,24.0,0.30176025629
2014-06-14 00:25:00,0.0,0.233932331204,26.2999992371,0.0,0.0,437.0,0.603520512581,13.0,0.50293380022
2014-06-14 00:30:00,0.0,0.236856475472,26.2999992371,0.0,0.0,437.0,0.50293380022,43.0,0.100586757064
2014-06-14 00:35:00,0.0,0.236856475472,26.2999992371,0.0,0.0,437.0,0.704107284546,40.0,0.50293380022
2014-06-14 00:40:00,0.0,0.244070351124,26.0,0.0,0.0,437.0,0.201173514128,335.0,0.201173514128
2014-06-14 00:45:00,0.0,0.248446732759,25.7000007629,0.0,0.0,437.0,0.100586757064,335.0,0.0
2014-06-14 00:50:00,0.0,0.2529117167,25.3999996185,0.0,0.0,437.0,0.402347028255,306.0,0.100586757064
2014-06-14 00:55:00,0.0,0.245416894555,25.7000007629,0.0,0.0,437.0,0.905280828476,307.0,0.603520512581
2014-06-14 01:00:00,0.0,0.242525294423,25.8999996185,0.0,0.0,437.0,1.00586760044,333.0,0.704107284546
2014-06-14 01:05:00,0.0,0.235318079591,26.2000007629,0.0,0.0,437.0,1.20704102516,61.0,0.704107284546
2014-06-14 01:10:00,0.0,0.235462710261,26.3999996185,0.0,0.0,437.0,1.40821456909,74.0,1.00586760044
2014-06-14 01:15:00,0.0,0.231188312173,26.5,0.0,0.0,437.0,1.40821456909,31.0,0.603520512581
2014-06-14 01:20:00,0.0,0.232702791691,26.6000003815,0.0,0.0,437.0,1.10645437241,10.0,0.704107284546
2014-06-14 01:25:00,0.0,0.229829922318,26.6000003815,0.0,0.0,437.0,1.91114830971,58.0,1.10645437241
2014-06-14 01:30:00,0.0,0.2214615345,26.7999992371,0.0,0.0,437.0,2.41408205032,57.0,2.21290874481
2014-06-14 01:35:00,0.0,0.216319382191,27.2000007629,0.0,0.0,437.0,2.31349539757,36.0,2.01173520088
2014-06-14 01:40:00,0.0,0.215054959059,27.2999992371,0.0,0.0,437.0,2.01173520088,27.0,1.91114830971
2014-06-14 01:45:00,0.0,0.211057856679,27.3999996185,0.0,0.0,437.0,2.21290874481,35.0,2.01173520088
2014-06-14 01:50:00,0.0,0.214020520449,27.6000003815,0.0,0.0,437.0,2.11232185364,21.0,1.91114830971
2014-06-14 01:55:00,0.0,0.219438761473,27.6000003815,0.0,0.0,437.0,1.81056165695,25.0,1.50880134106
2014-06-14 02:00:00,0.0,0.224762901664,27.3999996185,0.0,0.0,437.0,1.81056165695,31.0,1.60938811302
2014-06-14 02:05:00,0.0,0.227503910661,27.3999996185,0.0,0.0,437.0,1.81056165695,21.0,1.60938811302
2014-06-14 02:10:00,0.0,0.231597647071,27.2999992371,0.0,0.0,437.0,1.40821456909,26.0,1.40821456909
2014-06-14 02:15:00,0.0,0.23154039681,27.1000003815,0.0,0.0,437.0,1.40821456909,39.0,1.10645437241
2014-06-14 02:20:00,0.0,0.234276220202,26.8999996185,0.0,0.0,437.0,1.10645437241,28.0,0.704107284546
2014-06-14 02:25:00,0.0,0.242760553956,26.7000007629,0.0,0.0,437.0,1.20704102516,2.0,0.905280828476
2014-06-14 02:30:00,0.0,0.241336286068,26.7999992371,0.0,0.0,437.0,1.00586760044,28.0,0.905280828476
2014-06-14 02:35:00,0.0,0.244175538421,26.7999992371,0.0,0.0,437.0,1.70997488499,35.0,1.40821456909
2014-06-14 02:40:00,0.0,0.241336286068,26.7999992371,0.0,0.0,437.0,1.70997488499,32.0,1.60938811302
2014-06-14 02:45:00,0.0,0.245616555214,26.7000007629,0.0,0.0,437.0,1.91114830971,22.0,1.81056165695
2014-06-14 02:50:00,0.0,0.252904385328,26.3999996185,0.0,0.0,437.0,1.70997488499,22.0,1.50880134106
2014-06-14 02:55:00,0.0,0.257425487041,26.1000003815,0.0,0.0,437.0,1.20704102516,22.0,0.50293380022
2014-06-14 03:00:00,0.0,0.259025901556,25.7999992371,0.0,0.0,437.0,0.100586757064,22.0,0.0
2014-06-14 03:05:00,0.0,0.260566085577,25.7000007629,0.0,0.0,437.0,0.603520512581,23.0,0.201173514128
2014-06-14 03:10:00,0.0,0.260566085577,25.7000007629,0.0,0.0,437.0,0.804694056511,24.0,0.201173514128
2014-06-14 03:15:00,0.0,0.262037843466,25.7999992371,0.0,0.0,437.0,0.704107284546,24.0,0.30176025629
2014-06-14 03:20:00,0.0,0.260490119457,25.8999996185,0.0,0.0,437.0,0.100586757064,24.0,0.0
2014-06-14 03:25:00,0.0,0.263595938683,25.7000007629,0.0,0.0,437.0,0.100586757064,24.0,0.0
2014-06-14 03:30:00,0.0,0.265302181244,25.2000007629,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 03:35:00,0.0,0.268423378468,25.2000007629,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 03:40:00,0.0,0.268423378468,25.2000007629,0.0,0.0,437.0,0.100586757064,24.0,0.0
2014-06-14 03:45:00,0.0,0.270026654005,25.1000003815,0.0,0.0,437.0,0.704107284546,46.0,0.30176025629
2014-06-14 03:50:00,0.0,0.270026654005,25.1000003815,0.0,0.0,437.0,0.50293380022,68.0,0.100586757064
2014-06-14 03:55:00,0.0,0.278098106384,24.7999992371,0.0,0.0,437.0,0.201173514128,68.0,0.100586757064
2014-06-14 04:00:00,0.0,0.278206586838,24.6000003815,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:05:00,0.0,0.274971604347,24.6000003815,0.0,0.0,437.0,0.100586757064,77.0,0.100586757064
2014-06-14 04:10:00,0.0,0.274971604347,24.6000003815,0.0,0.0,437.0,0.201173514128,78.0,0.100586757064
2014-06-14 04:15:00,0.0,0.271736651659,24.6000003815,0.0,0.0,437.0,0.100586757064,78.0,0.0
2014-06-14 04:20:00,0.0,0.273367077112,24.5,0.0,0.0,437.0,0.100586757064,78.0,0.0
2014-06-14 04:25:00,0.0,0.279999881983,24.1000003815,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:30:00,0.0,0.290291547775,23.5,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:35:00,0.0,0.292077511549,23.2000007629,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:40:00,0.0,0.293848693371,23.1000003815,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:45:00,0.0,0.292070120573,23.0,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:50:00,0.0,0.293843924999,22.8999996185,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 04:55:00,0.0,0.292024642229,22.7999992371,0.0,0.0,437.0,0.0,0.0,0.0
2014-06-14 05:00:00,0.0,0.284814149141,22.7999992371,0.0,0.0,437.0,1.00586760044,222.0,0.603520512581
2014-06-14 05:05:00,0.0,0.286677002907,22.8999996185,0.0,0.0,437.0,1.30762779713,227.0,1.00586760044
2014-06-14 05:10:00,0.0,0.275926619768,22.8999996185,0.0,0.0,437.0,0.905280828476,228.0,0.603520512581
2014-06-14 05:15:00,0.0,0.279510080814,22.8999996185,0.0,0.0,437.0,0.804694056511,228.0,0.704107284546
2014-06-14 05:20:00,0.0,0.275926619768,22.8999996185,0.0,0.0,437.0,1.10645437241,228.0,1.00586760044
2014-06-14 05:25:00,0.0,0.269066274166,23.1000003815,0.0,0.0,437.0,1.30762779713,248.0,0.804694056511
2014-06-14 05:30:00,0.0,0.272829294205,23.2999992371,0.0,0.0,437.0,1.10645437241,247.0,1.00586760044
2014-06-14 05:35:00,0.0,0.270963490009,23.2000007629,0.0,0.0,437.0,1.10645437241,261.0,1.00586760044
2014-06-14 05:40:00,0.0,0.267444491386,23.2000007629,0.0,0.0,437.0,0.905280828476,271.0,0.603520512581
2014-06-14 05:45:00,0.0,0.267444491386,23.2000007629,0.0,0.0,437.0,1.70997488499,246.0,1.20704102516
2014-06-14 05:50:00,0.0,0.272606611252,23.1000003815,0.0,0.0,437.0,1.30762779713,273.0,0.905280828476
2014-06-14 05:55:00,0.0,0.275926619768,22.8999996185,0.0,0.0,437.0,1.91114830971,247.0,1.30762779713
2014-06-14 06:00:00,0.0,0.26713731885,23.0,0.0,0.0,437.0,1.30762779713,249.0,1.10645437241
2014-06-14 06:05:00,0.0,0.267444491386,23.2000007629,0.0,0.0,437.0,1.40821456909,264.0,1.00586760044
2014-06-14 06:10:00,0.0,0.265833675861,23.2999992371,0.0,0.0,437.0,1.30762779713,254.0,1.10645437241
2014-06-14 06:15:00,0.0,0.274664074183,23.3999996185,0.0,0.0,437.0,1.20704102516,256.0,0.804694056511
2014-06-14 06:20:00,0.0,0.285094350576,23.3999996185,0.0,0.0,437.0,1.10645437241,237.0,1.10645437241
2014-06-14 06:25:00,0.0,0.281617581844,23.3999996185,0.0,0.0,437.0,1.10645437241,243.0,0.905280828476
2014-06-14 06:30:00,0.0,0.2748067379,23.6000003815,0.0,0.0,437.0,1.30762779713,234.0,1.20704102516
2014-06-14 06:35:00,0.0,0.271517574787,23.7999992371,0.0,0.0,437.0,1.50880134106,230.0,1.40821456909
2014-06-14 06:40:00,0.0,0.269889622927,23.8999996185,0.0,0.0,436.0,1.40821456909,232.0,1.30762779713
2014-06-14 06:45:00,0.0,0.268384695053,24.2000007629,0.0,0.0,436.0,1.30762779713,244.0,1.10645437241
2014-06-14 06:50:00,0.0,0.329999864101,24.1000003815,0.0,0.0,436.0,0.804694056511,229.0,0.50293380022
2014-06-14 06:55:00,0.0,0.363306730986,23.0,0.0,0.0,436.0,0.50293380022,226.0,0.30176025629
2014-06-14 07:00:00,0.0,0.340954095125,22.7000007629,0.0,0.0,436.0,0.0,0.0,0.0
2014-06-14 07:05:00,0.0,0.288571119308,23.3999996185,0.0,0.0,435.0,1.00586760044,236.0,0.804694056511
2014-06-14 07:10:00,0.0,0.266666561365,24.1000003815,0.0,0.0,435.0,1.20704102516,239.0,1.00586760044
2014-06-14 07:15:00,0.0,0.249091938138,24.6000003815,0.0,0.0,435.0,1.40821456909,234.0,1.30762779713
2014-06-14 07:20:00,0.0,0.246371820569,25.0,0.0,0.0,435.0,1.30762779713,236.0,1.10645437241
2014-06-14 07:25:00,0.0,0.255938559771,25.2000007629,0.0,0.0,435.0,0.804694056511,233.0,0.201173514128
2014-06-14 07:30:00,0.0,0.260555654764,24.8999996185,0.0,0.0,435.0,0.30176025629,234.0,0.100586757064
2014-06-14 07:35:00,0.0,0.281441539526,24.6000003815,0.0,0.0,435.0,0.603520512581,234.0,0.402347028255
2014-06-14 07:40:00,0.0,0.307321220636,24.6000003815,0.0,0.0,435.0,0.704107284546,224.0,0.30176025629
2014-06-14 07:45:00,0.0,0.337965905666,24.2000007629,0.0,0.0,435.0,0.704107284546,186.0,0.50293380022
2014-06-14 07:50:00,0.0,0.349578887224,23.7999992371,0.0,0.0,435.0,0.50293380022,233.0,0.402347028255
2014-06-14 07:55:00,0.0,0.339999884367,24.1000003815,0.0,0.0,435.0,0.50293380022,252.0,0.402347028255
2014-06-14 08:00:00,0.0,0.333200901747,24.6000003815,0.0,0.0,434.0,0.704107284546,254.0,0.402347028255
2014-06-14 08:05:00,0.0,0.336435854435,24.6000003815,0.0,0.0,435.0,1.10645437241,249.0,0.704107284546
2014-06-14 08:10:00,0.0,0.344592690468,24.2000007629,0.0,0.0,435.0,0.402347028255,243.0,0.30176025629
2014-06-14 08:15:00,0.0,0.341279298067,24.2000007629,0.0,0.0,435.0,1.00586760044,235.0,0.50293380022
2014-06-14 08:20:00,0.0,0.333200901747,24.6000003815,0.0,0.0,435.0,1.30762779713,238.0,1.00586760044
2014-06-14 08:25:00,0.0,0.331215083599,24.7000007629,0.0,0.0,435.0,0.804694056511,236.0,0.50293380022
2014-06-14 08:30:00,0.0,0.335340797901,24.0,0.0,0.0,436.0,1.00586760044,243.0,0.804694056511
2014-06-14 08:35:00,0.0,0.332609027624,23.7999992371,0.0,0.0,435.0,0.905280828476,223.0,0.704107284546
2014-06-14 08:40:00,0.0,0.315136671066,24.7000007629,0.0,0.0,435.0,0.603520512581,240.0,0.402347028255
2014-06-14 08:45:00,0.0,0.320928305387,24.8999996185,0.0,0.0,435.0,0.50293380022,234.0,0.30176025629
2014-06-14 08:50:00,0.0,0.324783712626,24.7000007629,0.0,0.0,435.0,0.804694056511,209.0,0.402347028255
2014-06-14 08:55:00,0.0,0.320928305387,24.8999996185,0.0,0.0,435.0,0.704107284546,226.0,0.402347028255
2014-06-14 09:00:00,0.0,0.312120199203,25.2000007629,0.0,0.0,435.0,0.704107284546,247.0,0.50293380022
2014-06-14 09:05:00,0.0,0.306601732969,25.5,0.0,0.0,435.0,0.50293380022,222.0,0.201173514128
2014-06-14 09:10:00,0.0,0.312073349953,25.7000007629,0.0,0.0,435.0,0.603520512581,273.0,0.402347028255
2014-06-14 09:15:00,0.0,0.314384639263,25.8999996185,0.0,0.0,435.0,1.81056165695,269.0,1.40821456909
2014-06-14 09:20:00,0.0,0.312529116869,26.0,0.0,0.0,435.0,2.01173520088,256.0,1.70997488499
2014-06-14 09:25:00,0.0,0.312884479761,26.2999992371,0.0,0.0,435.0,0.804694056511,252.0,0.603520512581
2014-06-14 09:30:00,0.0,0.319562673569,26.1000003815,0.0,0.0,435.0,0.402347028255,166.0,0.30176025629
2014-06-14 09:35:00,0.0,0.312884479761,26.2999992371,0.0,0.0,434.0,0.804694056511,257.0,0.402347028255
2014-06-14 09:40:00,0.0,0.30522942543,26.3999996185,0.0,0.0,435.0,1.81056165695,275.0,0.603520512581
2014-06-14 09:45:00,0.0,0.303799808025,26.7999992371,0.0,0.0,435.0,0.704107284546,262.0,0.30176025629
2014-06-14 09:50:00,0.0,0.307663947344,26.8999996185,0.0,0.0,435.0,0.50293380022,257.0,0.201173514128
2014-06-14 09:55:00,0.0,0.317016720772,26.7000007629,0.0,0.0,435.0,0.30176025629,165.0,0.201173514128
2014-06-14 10:00:00,0.0,0.308136373758,26.3999996185,0.0,0.0,435.0,0.804694056511,139.0,0.603520512581
2014-06-14 10:05:00,0.0,0.311796456575,26.2000007629,0.0,0.0,435.0,0.905280828476,98.0,0.50293380022
2014-06-14 10:10:00,0.0,0.305592685938,26.7000007629,0.0,0.0,435.0,0.804694056511,261.0,0.50293380022
2014-06-14 10:15:00,0.0,0.297024667263,26.7000007629,0.0,0.0,435.0,0.905280828476,151.0,0.50293380022
2014-06-14 10:20:00,0.0,0.300960540771,26.7999992371,0.0,0.0,435.0,2.31349539757,239.0,0.905280828476
2014-06-14 10:25:00,0.0,0.284543633461,27.1000003815,0.0,0.0,435.0,1.30762779713,245.0,0.402347028255
2014-06-14 10:30:00,0.0,0.293550938368,26.8999996185,0.0,0.0,435.0,0.704107284546,1.0,0.402347028255
2014-06-14 10:35:00,0.0,0.29291254282,27.1000003815,0.0,0.0,435.0,0.704107284546,245.0,0.402347028255
2014-06-14 10:40:00,0.0,0.293288171291,27.3999996185,0.0,0.0,435.0,1.20704102516,255.0,0.905280828476
2014-06-14 10:45:00,0.0,0.284457653761,27.6000003815,0.0,0.0,435.0,1.00586760044,158.0,0.50293380022
2014-06-14 10:50:00,0.0,0.291199147701,27.2000007629,0.0,0.0,435.0,0.50293380022,194.0,0.30176025629
2014-06-14 10:55:00,0.0,0.307839125395,27.2000007629,0.0,0.0,435.0,1.10645437241,42.0,0.603520512581
2014-06-14 11:00:00,0.0,0.295702189207,27.1000003815,0.0,0.0,435.0,0.704107284546,322.0,0.402347028255
2014-06-14 11:05:00,0.0,0.295294135809,27.6000003815,0.0,0.0,435.0,2.01173520088,278.0,1.00586760044
2014-06-14 11:10:00,0.0,0.284841060638,27.8999996185,0.0,0.0,435.0,0.402347028255,345.0,0.201173514128
2014-06-14 11:15:00,0.0,0.290165185928,27.8999996185,0.0,0.0,435.0,0.704107284546,220.0,0.402347028255
2014-06-14 11:20:00,0.0,0.294541239738,27.7999992371,0.0,0.0,435.0,1.50880134106,190.0,0.804694056511
2014-06-14 11:25:00,0.0,0.299896538258,27.7999992371,0.0,0.0,435.0,1.10645437241,192.0,0.50293380022
2014-06-14 11:30:00,0.0,0.298151403666,27.8999996185,0.0,0.0,435.0,0.704107284546,47.0,0.30176025629
2014-06-14 11:35:00,0.0,0.301710873842,28.0,0.0,0.0,435.0,1.00586760044,112.0,0.50293380022
2014-06-14 11:40:00,0.0,0.309650629759,28.0,0.0,0.0,435.0,1.70997488499,302.0,1.00586760044
2014-06-14 11:45:00,0.0,0.281539291143,28.1000003815,0.0,0.0,435.0,1.10645437241,234.0,0.704107284546
2014-06-14 11:50:00,0.0,0.28650829196,27.7999992371,0.0,0.0,435.0,0.50293380022,223.0,0.201173514128
2014-06-14 11:55:00,0.0,0.266824960709,28.2000007629,0.0,0.0,435.0,0.603520512581,236.0,0.50293380022
2014-06-14 12:00:00,0.0,0.265804618597,28.6000003815,0.0,0.0,435.0,1.10645437241,341.0,0.603520512581
2014-06-14 12:05:00,0.0,0.267792075872,28.7999992371,0.0,0.0,435.0,0.704107284546,209.0,0.402347028255
2014-06-14 12:10:00,0.0,0.265804618597,28.6000003815,0.0,0.0,435.0,0.704107284546,218.0,0.402347028255
2014-06-14 12:15:00,0.0,0.261725962162,28.7000007629,0.0,0.0,435.0,1.20704102516,184.0,0.50293380022
2014-06-14 12:20:00,0.0,0.266245245934,28.8999996185,0.0,0.0,435.0,1.20704102516,270.0,0.905280828476
2014-06-14 12:25:00,0.0,0.258216023445,29.1000003815,0.0,0.0,435.0,1.91114830971,258.0,1.50880134106
2014-06-14 12:30:00,0.0,0.259713977575,29.0,0.0,0.0,436.0,1.60938811302,253.0,1.30762779713
2014-06-14 12:35:00,0.0,0.255733191967,29.1000003815,0.0,0.0,436.0,2.31349539757,244.0,1.60938811302
2014-06-14 12:40:00,0.0,0.253686517477,28.8999996185,0.0,0.0,436.0,2.41408205032,272.0,1.50880134106
2014-06-14 12:45:00,0.0,0.258709996939,28.8999996185,0.0,0.0,436.0,2.41408205032,268.0,1.81056165695
2014-06-14 12:50:00,0.0,0.260698884726,29.1000003815,0.0,0.0,436.0,2.11232185364,280.0,1.30762779713
2014-06-14 12:55:00,0.0,0.257686704397,28.7999992371,0.0,0.0,436.0,2.5146689415,272.0,2.21290874481
2014-06-14 13:00:00,0.0,0.257069557905,28.5,0.0,0.0,437.0,2.11232185364,265.0,1.60938811302
2014-06-14 13:05:00,0.0,0.251174747944,28.8999996185,0.0,0.0,436.0,2.01173520088,251.0,1.10645437241
2014-06-14 13:10:00,0.0,0.239735990763,29.0,0.0,0.0,436.0,2.31349539757,248.0,1.60938811302
2014-06-14 13:15:00,0.0,0.242233231664,29.0,0.0,0.0,436.0,2.71584248543,273.0,1.91114830971
2014-06-14 13:20:00,0.0,0.237238734961,29.0,0.0,0.0,436.0,2.5146689415,276.0,1.40821456909
2014-06-14 13:25:00,0.0,0.222317948937,28.7999992371,0.0,0.0,436.0,2.5146689415,260.0,2.11232185364
2014-06-14 13:30:00,0.0,0.23494964838,28.7999992371,0.0,0.0,435.0,1.00586760044,257.0,0.402347028255
2014-06-14 13:35:00,0.0,0.218522042036,28.8999996185,0.0,0.0,435.0,1.60938811302,253.0,0.905280828476
2014-06-14 13:40:00,0.0,0.207357078791,29.2000007629,0.0,0.0,435.0,1.10645437241,251.0,0.402347028255
2014-06-14 13:45:00,0.0,0.226938173175,29.3999996185,0.0,0.0,435.0,1.10645437241,152.0,0.603520512581
2014-06-14 13:50:00,0.0,0.26470848918,29.0,0.0,0.0,435.0,1.10645437241,110.0,0.603520512581
2014-06-14 13:55:00,0.0,0.273113101721,29.1000003815,0.0,0.0,435.0,2.01173520088,287.0,1.10645437241
2014-06-14 14:00:00,0.0,0.277897447348,28.7999992371,0.0,0.0,435.0,2.11232185364,256.0,1.30762779713
2014-06-14 14:05:00,0.0,0.285476446152,28.7999992371,0.0,0.0,435.0,2.21290874481,277.0,1.40821456909
2014-06-14 14:10:00,0.0,0.283695310354,28.6000003815,0.0,0.0,435.0,1.91114830971,273.0,0.804694056511
2014-06-14 14:15:00,0.0,0.291362762451,28.6000003815,0.0,0.0,435.0,0.704107284546,269.0,0.30176025629
2014-06-14 14:20:00,0.0,0.336003273726,28.7999992371,0.0,0.0,435.0,1.50880134106,287.0,0.905280828476
2014-06-14 14:25:00,0.0,0.377892255783,28.5,0.0,0.0,435.0,3.21877622604,341.0,1.60938811302
2014-06-14 14:30:00,0.0,0.393985778093,27.8999996185,0.0,0.0,435.0,2.41408205032,275.0,1.10645437241
2014-06-14 14:35:00,0.0,0.395531594753,27.6000003815,0.0,0.0,435.0,2.21290874481,343.0,1.30762779713
2014-06-14 14:40:00,0.0,0.423048317432,26.7999992371,0.0,0.0,435.0,2.41408205032,290.0,2.11232185364
2014-06-14 14:45:00,0.0,0.442753612995,25.7999992371,0.0,0.0,436.0,2.71584248543,291.0,2.31349539757
2014-06-14 14:50:00,0.0,0.44235637784,25.7000007629,0.0,0.0,436.0,2.61525559425,311.0,1.91114830971
2014-06-14 14:55:00,0.0,0.436729729176,25.7999992371,0.0,0.0,436.0,3.3193628788,290.0,2.31349539757
2014-06-14 15:00:00,0.0,0.429042458534,26.1000003815,0.0,0.0,436.0,3.11818933487,290.0,2.11232185364
2014-06-14 15:05:00,0.0,0.421078175306,26.2999992371,0.0,0.0,436.0,3.11818933487,285.0,2.5146689415
2014-06-14 15:10:00,0.0,0.4123057127,26.2999992371,0.0,0.0,436.0,2.41408205032,300.0,1.81056165695
2014-06-14 15:15:00,0.0,0.414247900248,26.1000003815,0.0,0.0,436.0,2.71584248543,288.0,2.01173520088
2014-06-14 15:20:00,0.0,0.409381568432,26.2999992371,0.0,0.0,435.0,1.81056165695,299.0,1.30762779713
2014-06-14 15:25:00,0.0,0.402982205153,26.2000007629,0.0,0.0,435.0,2.01173520088,315.0,1.50880134106
2014-06-14 15:30:00,0.0,0.409028172493,25.7000007629,0.0,0.0,435.0,3.21877622604,308.0,2.5146689415
2014-06-14 15:35:00,0.0,0.418117672205,25.7000007629,0.0,0.0,436.0,3.21877622604,289.0,2.21290874481
2014-06-14 15:40:00,0.0,0.408414214849,25.6000003815,0.0,0.0,437.0,2.81642913818,280.0,2.41408205032
2014-06-14 15:45:00,0.0,0.419179499149,25.8999996185,0.0,0.0,436.0,3.21877622604,300.0,2.41408205032
2014-06-14 15:50:00,0.0,0.425167798996,25.8999996185,0.0,0.0,436.0,2.5146689415,305.0,2.21290874481
2014-06-14 15:55:00,0.0,0.448997825384,25.1000003815,0.0,0.0,436.0,2.21290874481,297.0,1.91114830971
2014-06-14 16:00:00,0.0,0.45936435461,24.6000003815,0.0,0.0,437.0,3.21877622604,296.0,2.01173520088
2014-06-14 16:05:00,0.0,0.412352383137,24.7999992371,0.0,0.0,437.0,3.11818933487,286.0,2.41408205032
2014-06-14 16:10:00,0.0,0.372322052717,25.2999992371,0.0,0.0,436.0,4.02347040176,293.0,2.91701602936
2014-06-14 16:15:00,0.0,0.349151819944,26.1000003815,0.0,0.0,436.0,3.52053642273,289.0,3.01760268211
2014-06-14 16:20:00,0.0,0.329445302486,26.2000007629,0.0,0.0,436.0,4.52640390396,295.0,3.6211233139
2014-06-14 16:25:00,0.0,0.361801534891,26.2000007629,0.0,0.0,436.0,3.82229661942,291.0,2.81642913818
2014-06-14 16:30:00,0.0,0.388538867235,25.7999992371,0.0,0.0,436.0,2.91701602936,277.0,2.61525559425
2014-06-14 16:35:00,0.0,0.42311039567,25.5,0.0,0.0,436.0,2.71584248543,303.0,2.41408205032
2014-06-14 16:40:00,0.0,0.417599380016,25.1000003815,0.0,0.0,436.0,3.52053642273,297.0,2.81642913818
2014-06-14 16:45:00,0.0,0.430158734322,25.1000003815,0.0,0.0,435.0,2.31349539757,315.0,1.30762779713
2014-06-14 16:50:00,0.0,0.426412791014,25.0,0.0,0.0,436.0,2.41408205032,328.0,2.11232185364
2014-06-14 16:55:00,0.0,0.428335011005,24.7999992371,0.0,0.0,435.0,2.01173520088,304.0,1.70997488499
2014-06-14 17:00:00,0.0,0.406721025705,24.8999996185,0.0,0.0,435.0,2.61525559425,287.0,2.21290874481
2014-06-14 17:05:00,0.0,0.417309850454,24.6000003815,0.0,0.0,436.0,3.11818933487,286.0,2.5146689415
2014-06-14 17:10:00,0.0,0.436719626188,24.6000003815,0.0,0.0,436.0,2.5146689415,287.0,2.41408205032
2014-06-14 17:15:00,0.0,0.432831227779,24.5,0.0,0.0,435.0,2.71584248543,290.0,1.81056165695
2014-06-14 17:20:00,0.0,0.446003258228,24.0,0.0,0.0,437.0,2.21290874481,297.0,1.91114830971
2014-06-14 17:25:00,0.0,0.469995826483,23.5,0.0,0.0,437.0,1.91114830971,306.0,1.40821456909
2014-06-14 17:30:00,0.0,0.443879455328,23.7000007629,0.0,0.0,435.0,1.91114830971,311.0,1.20704102516
